Started phase 0, duration: 60s @ 10:39:14(-0800) 2019-03-08
house 8208862 '3530 Reichert Park' sold for 19861254
house 9761239 '180 Bartell Trafficway' sold for 10164323
house 9439462 '88921 Waylon Fort' sold for 11588441
house 7742611 '0376 Yessenia Rue' sold for 2798906
house 8267439 '76600 Homenick Islands' sold for 5375831
house 9567776 '17901 Alejandra Shoals' sold for 10862628
house 7519350 '0455 Ondricka Walks' sold for 18508044
house 8822493 '4887 McKenzie Cliff' sold for 12475148
house 7666000 '18912 Kulas Divide' sold for 2324800
house 8634476 '9746 Antonina Mountain' sold for 9315839
house 9948383 '94628 Gutmann Inlet' sold for 29404812
house 8200434 '7400 Gerhold Spring' sold for 28736544
house 7802254 '48750 Uriel Overpass' sold for 9926275
house 8706825 '877 Darrell Estates' sold for 8071038
house 7772561 '462 Green Shoal' sold for 16443289
house 7421207 '704 Toy Meadows' sold for 16247704
house 8957272 '1946 Gavin Forest' sold for 26665825
house 8943180 '10653 Erick Ridge' sold for 2965142
house 8414787 '8166 Spencer Cliffs' sold for 26017329
house 9385842 '036 Rodrick Landing' sold for 8327532
house 9407625 '025 Grant Mission' sold for 6707849
house 8373602 '7148 Teagan Circle' sold for 12868989
house 9793129 '4034 Kody Mills' sold for 14320995
house 9976642 '87781 Susie Spur' sold for 8984545
house 9434689 '0778 Jaskolski Brook' sold for 1548470
house 9444801 '571 McGlynn Fords' sold for 18430160
house 9711378 '222 Eriberto Cape' sold for 21544100
house 8056539 '3444 Morissette Mountain' sold for 27923539
house 9540790 '4602 Jacobs Canyon' sold for 11574469
house 7890252 '2721 Rau Groves' sold for 1671647
house 7974119 '34408 Keebler Ports' sold for 19177437
house 8981047 '5247 Sage Throughway' sold for 3089751
house 7622094 '76248 Patsy Parkways' sold for 3558816
house 9005820 '78558 Annamarie Burgs' sold for 11169107
house 8627929 '363 Flavie Crossroad' sold for 29351836
house 9037275 '92521 Padberg Wall' sold for 4004970
house 8440255 '39177 Dennis Forge' sold for 2746864
house 7641255 '751 Lucas Groves' sold for 13005240
house 9896751 '13578 Blanda Forges' sold for 4216662
house 9114138 '4635 Lue Drive' sold for 20051510
house 8179707 '7690 Darrell Crest' sold for 12808286
house 9058266 '72022 Kuhlman Lodge' sold for 27734414
house 8399940 '70902 Hallie Pines' sold for 21956459
house 8519390 '090 Mabel Shore' sold for 7217539
house 9900770 '63855 Carroll Roads' sold for 20201971
house 8495623 '99837 Cali Canyon' sold for 24311337
house 8894616 '2684 Ari Drive' sold for 3711819
house 9425890 '9323 Langosh Lakes' sold for 24339154
house 9304052 '93203 Sigmund Burg' sold for 13635611
house 8784459 '940 Bailey Mount' sold for 26518832
house 7446732 '1052 Feil Parkway' sold for 1391507
house 7422341 '72853 Evelyn Shores' sold for 17717094
house 8336565 '05070 Dare Via' sold for 16636176
house 8139811 '598 Price Parkways' sold for 4884928
house 9552678 '220 Kurtis Port' sold for 20621069
house 9530239 '9224 Vivienne Trail' sold for 18492463
house 9004065 '316 Zoe Turnpike' sold for 12445453
house 9114954 '31213 Bosco Lane' sold for 28196650
house 9681045 '2020 Predovic Squares' sold for 6872825
house 9186320 '96154 Kathryne Loaf' sold for 12129787
house 9897948 '52684 Krajcik Course' sold for 27448486
house 9867806 '745 DuBuque Plains' sold for 28104769
house 9646486 '37718 Towne Mills' sold for 17983234
house 9824292 '61687 Camille Ridges' sold for 13917290
house 9472227 '98010 Welch Prairie' sold for 18398644
house 7860104 '2163 Dooley Center' sold for 26692058
house 9645625 '197 Emard Cove' sold for 21902504
house 9383442 '9608 Deven Vista' sold for 27971348
house 8845094 '84463 Marlene Mission' sold for 26274545
house 7686390 '3718 Irma Garden' sold for 15515797
house 9885821 '1236 Gleason Island' sold for 8883704
house 8675993 '07690 Ramona Gardens' sold for 6904464
house 8790118 '8743 Grady Orchard' sold for 25391926
house 7877637 '20553 Pfeffer Summit' sold for 25844973
house 9779915 '836 Green Crossroad' sold for 22463950
house 8479711 '6942 Kertzmann Trace' sold for 18213339
house 7629545 '774 Emard Village' sold for 7862754
house 9666356 '469 Gutkowski Alley' sold for 5252015
house 8299581 '00178 Eino Groves' sold for 21374738
house 9805525 '11391 Ferry Expressway' sold for 24573101
house 8411443 '67482 Cade Trace' sold for 11544191
house 9403242 '3850 Immanuel Land' sold for 19852415
house 7547403 '8444 Williamson Cliffs' sold for 17603999
house 8812059 '4049 Legros Loaf' sold for 5567432
house 8773290 '99469 Roberts Junctions' sold for 8868104
house 9735305 '8279 Holly Bridge' sold for 12678365
house 8801875 '7052 Hyatt Villages' sold for 5155703
house 9006819 '8962 Marion Lock' sold for 10320714
house 8590124 '12834 Clifton Stream' sold for 26598948
house 8292542 '3194 Zemlak Park' sold for 3244537
house 7579312 '37256 Heath Road' sold for 12779921
house 8970169 '603 Prosacco Islands' sold for 8720016
house 8929801 '36686 O'Kon Motorway' sold for 2238501
house 8946763 '94385 Beau Trail' sold for 24158412
house 8711660 '1640 Tillman Lights' sold for 3866728
house 7610730 '9778 Gabriel Fork' sold for 27341937
house 7455255 '86318 Jermaine Garden' sold for 26738678
house 7885416 '02891 Winfield Points' sold for 22017063
house 8686030 '2302 Krajcik Pass' sold for 10515500
house 7433389 '72671 Abbott Fields' sold for 21483191
house 7434235 '239 Matteo Ville' sold for 21441250
house 9107810 '3441 Swaniawski Meadow' sold for 10494711
house 8567456 '7868 Turcotte Circle' sold for 14215176
house 9167025 '384 Jayne Circles' sold for 26697987
house 8082534 '772 Anabelle Motorway' sold for 28989995
house 7835649 '10317 Rafael Springs' sold for 11238470
house 9209620 '350 Lucile Rest' sold for 26445119
house 8217163 '5258 Pat Fort' sold for 11447039
house 8450292 '94468 Treutel Motorway' sold for 14540918
house 9921201 '77452 Denesik Motorway' sold for 22620610
house 8497484 '306 Hope Points' sold for 15465251
house 7475688 '5287 Torphy Lane' sold for 21448053
house 8089585 '43051 Windler Crossroad' sold for 3909083
house 7457395 '09529 Nestor Ville' sold for 7365464
house 7624513 '7522 Hallie Extensions' sold for 26190709
house 8341555 '729 Matteo Forges' sold for 14519322
house 9439820 '8499 Andy Freeway' sold for 15392985
house 8954015 '06609 Klein Mission' sold for 13132001
house 9519002 '12029 Baumbach Bypass' sold for 16414499
house 9528854 '136 Waelchi Roads' sold for 22568511
house 8850894 '497 Beahan Mountain' sold for 14862650
house 8660809 '306 Blair Keys' sold for 10468757
house 7866430 '78590 Sporer Forks' sold for 5091400
house 8465093 '5340 Davin Common' sold for 6639038
house 7818215 '64147 Klein Courts' sold for 8037862
house 9252573 '96642 Delta Wall' sold for 15256240
house 7413324 '360 Glen Falls' sold for 12875141
house 8318410 '1706 Schmitt Causeway' sold for 852819
house 8096745 '735 Stehr Unions' sold for 13486705
house 9033024 '847 Bartholome Roads' sold for 1930368
house 9379321 '5599 Hermiston Throughway' sold for 25933149
house 8789165 '30469 Deontae Drive' sold for 18001736
house 9060121 '1491 Strosin Lane' sold for 8483538
house 8745838 '12008 Henri Extensions' sold for 12987478
house 8246094 '12249 Shields Spur' sold for 24092039
house 7650551 '1972 Bergstrom Causeway' sold for 19968858
house 9621918 '53354 Abdul Walk' sold for 26297785
house 8869262 '910 Huels Bypass' sold for 11764670
house 7791847 '70588 Douglas Stream' sold for 29062490
house 9650819 '14134 Baumbach Gardens' sold for 16525074
house 9155722 '559 Emerson Field' sold for 21814415
house 9273718 '211 Edna Locks' sold for 7521999
house 7953485 '047 Joy Union' sold for 9305756
house 9040950 '4461 Nicholaus Corners' sold for 16345369
house 9915110 '2335 Bogisich Locks' sold for 4447016
house 8930430 '7312 Adrain Burgs' sold for 14905472
house 8510856 '99459 Heather Hills' sold for 22662003
house 7694421 '6857 Everette Ports' sold for 24568650
house 8513575 '76637 Jairo Terrace' sold for 24839886
house 8095191 '01760 Eve Trace' sold for 3398939
house 7684043 '6949 Cole Glen' sold for 3801972
house 9301528 '121 Shanahan Ville' sold for 21387813
house 7840348 '6315 Korbin Ridges' sold for 15182195
house 7922782 '7009 Jayden Plains' sold for 19628039
house 9680640 '70669 Isabel Gateway' sold for 26860675
house 9347094 '649 Durgan Summit' sold for 19870899
house 7536061 '9315 Hauck Cliff' sold for 25960059
house 9102375 '939 Predovic Inlet' sold for 22230124
house 8046953 '385 Russ Lock' sold for 16517055
house 8012447 '9446 Kohler Hill' sold for 29832378
house 9181455 '542 Bins Trafficway' sold for 923751
house 9523395 '001 Austin Grove' sold for 9654191
house 9616461 '1855 Beahan Streets' sold for 6052246
house 8997195 '78147 Treutel Springs' sold for 11102621
house 7771443 '84696 Pagac Highway' sold for 5842565
house 8408405 '949 Leslie Pine' sold for 12364371
house 9815570 '572 Sally Trace' sold for 14407657
house 8420691 '375 Lemke Squares' sold for 25406706
house 9794029 '901 Frank Passage' sold for 3277772
house 9728804 '560 Kreiger Mews' sold for 19494403
house 9581471 '462 Abigale Shores' sold for 23089071
house 7420929 '29302 Price Brook' sold for 11018879
house 9072422 '02733 Yasmin Mill' sold for 4437724
house 9126336 '65022 Ocie Mews' sold for 27464270
house 7656173 '3797 Morissette Mills' sold for 22428761
house 7455823 '955 Kohler Circle' sold for 8654168
house 7577797 '282 Albert Branch' sold for 13255525
house 8386447 '1936 Howell Dale' sold for 748835
house 8023125 '7937 Dolly Village' sold for 19246542
house 9135462 '63704 Dorothy Key' sold for 2779766
house 9204788 '945 Quinten Street' sold for 29100374
house 8224627 '81603 Jamaal Unions' sold for 26936056
house 8906826 '8554 Colt Ferry' sold for 21575468
house 8563286 '61439 Haylee Way' sold for 17341516
house 8417214 '8232 Beau Corners' sold for 4096710
house 9513914 '520 Adela River' sold for 1230069
house 9156715 '4045 Hickle Cape' sold for 10980627
house 8908403 '94995 Ryder Park' sold for 24442807
house 8446796 '2916 Wellington Harbor' sold for 19945501
house 9521026 '80605 Kovacek Parks' sold for 23420277
house 9635048 '6649 Edmund Falls' sold for 29637163
house 9299102 '8833 Moriah Villages' sold for 2855148
house 9399586 '9639 Bahringer Groves' sold for 25441302
house 9330784 '9986 Corkery Ferry' sold for 3369702
house 9815324 '46479 Geoffrey Center' sold for 19279114
house 8207858 '56131 Emard Alley' sold for 22640226
house 7714541 '8878 Barrows Fort' sold for 8882840
house 9640252 '919 Bartell Shoal' sold for 1425837
house 9392856 '1876 Georgiana Terrace' sold for 20058095
house 8745774 '8687 Ritchie Cliff' sold for 21961605
house 8090654 '20823 Clarissa Green' sold for 22307895
house 9618394 '17416 Oberbrunner Estates' sold for 13326377
house 8314331 '7620 Flo Mission' sold for 29720016
house 8480880 '660 Jones Neck' sold for 10573925
house 8273228 '428 Wuckert Flat' sold for 5702092
house 9516071 '3032 Lueilwitz Corners' sold for 12355774
house 9461679 '16366 Pagac Junction' sold for 7000947
house 8290979 '83537 Hans Underpass' sold for 28632644
house 8691690 '42036 Blick Lake' sold for 20230850
house 8757223 '23574 Windler Light' sold for 15322373
house 8290644 '00135 Ollie Islands' sold for 16955660
house 7818134 '7391 Walker Lodge' sold for 14556951
house 9797083 '63246 Francis Station' sold for 12886909
house 7608186 '0655 Brendan Row' sold for 1627773
house 9091340 '73008 Boehm Rapids' sold for 27176760
house 7814747 '5961 Bode Mews' sold for 19726930
house 8590604 '6269 Casper Field' sold for 28987015
house 8577709 '6743 Glover Motorway' sold for 10787000
house 8108384 '472 Trudie Loop' sold for 22594887
house 7710334 '15010 Lehner Mall' sold for 1952064
house 9077544 '7320 Enola Highway' sold for 17580093
house 9422721 '37219 Tyreek Lights' sold for 20533716
house 8026359 '367 Runolfsson Turnpike' sold for 11624566
house 8371564 '144 Haley Wells' sold for 23654386
house 7542412 '547 Spencer Place' sold for 26840708
house 8868303 '586 Otto Ways' sold for 3195757
house 9271583 '9695 Watson Vista' sold for 17280030
house 7489423 '139 Dedrick Route' sold for 20955637
house 8978628 '893 Miller Bypass' sold for 8803626
house 9443740 '2185 Ryan Path' sold for 6192472
house 7627473 '495 Marta Circles' sold for 6186264
house 8831916 '5561 Nikolaus Place' sold for 1254259
house 8960327 '28164 Zella Lock' sold for 11201887
house 7609135 '21670 Lindgren Shoals' sold for 10010464
house 9913480 '19947 Violet Circles' sold for 18661553
house 9946280 '65638 Bashirian Isle' sold for 25566875
house 9412220 '3452 Little Plains' sold for 9561367
house 8854351 '2224 Champlin Summit' sold for 28801784
house 9761781 '785 Bruen Shoal' sold for 17070282
house 8217655 '58028 DuBuque Stream' sold for 3806512
house 9869253 '3085 MacGyver Radial' sold for 21933838
house 9690726 '287 Schimmel Drive' sold for 23972609
house 8830202 '55039 Cormier Spur' sold for 5224259
house 9819323 '1311 Guadalupe Ranch' sold for 17899128
house 9363383 '724 Javier Bridge' sold for 24228464
house 9729236 '776 Felipa Rapid' sold for 19932264
house 9869999 '4952 Jose Plains' sold for 25417992
house 8419656 '64160 Shields Overpass' sold for 19568085
house 7954196 '59249 Garnett Lakes' sold for 16620236
house 8104014 '453 Rosie Forges' sold for 25895404
house 8273044 '99967 Mortimer Isle' sold for 12066689
house 8189268 '66610 Kshlerin Oval' sold for 15347152
house 8652044 '3966 Rachelle Harbors' sold for 14967238
house 7717554 '745 Elmer Mills' sold for 27907447
house 9775989 '549 Jacky Station' sold for 21851478
house 7729411 '212 McGlynn Neck' sold for 4977285
house 9233008 '34077 Durgan Falls' sold for 5560579
house 8385870 '12628 Anastasia Neck' sold for 27870541
house 9183412 '64230 Lance Spurs' sold for 16223146
house 9102180 '980 Padberg Avenue' sold for 592199
house 8979409 '38872 Medhurst Alley' sold for 18748409
house 9544902 '1293 Beahan Brooks' sold for 6986011
house 9437198 '402 Darron Spur' sold for 10455123
house 9344167 '4291 Hilton Rapid' sold for 2594123
house 8314938 '9725 Runte Shoals' sold for 20891812
house 9955238 '14906 Ramiro Groves' sold for 24303046
house 8322854 '25571 Cartwright Grove' sold for 26843195
house 9309609 '1088 Rosanna Overpass' sold for 24960477
house 8477169 '17616 Judah Plains' sold for 14047949
house 8266370 '4659 Langworth Row' sold for 19146955
house 9133167 '65073 Howell Route' sold for 10250032
house 9569039 '77867 Ismael Run' sold for 3062842
house 7581728 '454 Johan Ports' sold for 24647377
house 7928225 '6813 Turner Isle' sold for 11626095
house 8102772 '06250 Pete Rapid' sold for 1158952
house 9618300 '7438 Tristin Shoal' sold for 9765557
house 9904585 '4198 Howell Lights' sold for 29204419
house 8434695 '4297 Nona Drive' sold for 23754215
house 9332329 '66984 Leila Mount' sold for 7992528
house 9028858 '0155 D'angelo Crescent' sold for 3854660
house 8131863 '157 Witting Extensions' sold for 4199400
house 9283179 '16573 Stracke Extension' sold for 3665034
house 8105972 '31311 Lang Extension' sold for 9550170
house 7569146 '228 Winnifred Mill' sold for 643838
house 8116637 '884 Schultz Isle' sold for 20461289
house 8013723 '306 Sabryna Spring' sold for 11469385
house 8668308 '7560 Burnice Gardens' sold for 25358896
house 8429743 '86573 Treutel Streets' sold for 19722136
house 8153030 '816 Bernice Trail' sold for 4769527
house 9753474 '1353 Mariela Isle' sold for 9432363
house 9255932 '32977 Ortiz Divide' sold for 12357567
house 9437189 '9450 Cullen Courts' sold for 25096576
house 8924168 '59240 McLaughlin Springs' sold for 5113052
house 7818417 '155 Joshuah Hill' sold for 4739262
house 8729337 '41496 Kamille Plaza' sold for 5873737
house 7733766 '90740 Jordi Green' sold for 13798955
house 8956126 '860 Kozey Radial' sold for 3827808
house 9955109 '28690 Klocko Track' sold for 24862069
house 9471709 '12672 Mosciski Loaf' sold for 18035295
house 8155606 '58482 Ericka Brooks' sold for 11800458
house 9080109 '260 Schulist Rest' sold for 29544957
house 9579716 '362 Mateo Radial' sold for 13973512
house 9748961 '308 Wintheiser Ford' sold for 24149654
house 9641731 '121 Raynor Shoal' sold for 27634829
house 9847967 '50435 Makenzie Mountain' sold for 26839973
house 9874830 '7348 Beier Pine' sold for 6339333
house 8938285 '36829 Hermiston Inlet' sold for 14518832
house 8851341 '656 Preston Hills' sold for 24943194
house 7471285 '2176 Benedict Flats' sold for 27844909
house 8956799 '72332 O'Connell Roads' sold for 19422976
house 8616728 '958 Sean Inlet' sold for 7955003
house 9954645 '53905 Stefanie Rapids' sold for 1179752
house 8056292 '164 Jakubowski Flat' sold for 29152398
house 7625192 '74535 Homenick Glen' sold for 29645399
house 7465826 '960 Abbott Union' sold for 18387982
